"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"14737","Joe Meek","https://en.wikipedia.org/wiki/Joe_Meek","experimental pop","space age pop","rock and roll","outsider","","","","","","","","","","","pop","rock","","","","","","","","","",""
"14745","Nick Banks","https://en.wikipedia.org/wiki/Nick_Banks","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14747","Steve Mackey","https://en.wikipedia.org/wiki/Steve_Mackey","alternative rock","indie rock","britpop","","","","","","","","","","","rock","rock","world","","","","","","","","","",""
"14748","Russell Senior","https://en.wikipedia.org/wiki/Russell_Senior","alternative rock","post-punk","britpop","indie rock","indie pop","art rock","","","","","","","","rock","punk","world","rock","pop","rock","","","","","","",""
"14753","Jorge Calderón","https://en.wikipedia.org/wiki/Jorge_Calderón","rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"14762","Carlo Donida","https://en.wikipedia.org/wiki/Carlo_Donida","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14768","Patrick Sky","https://en.wikipedia.org/wiki/Patrick_Sky","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14793","Angra","https://en.wikipedia.org/wiki/Angra_(band)","power metal","progressive metal","neoclassical metal","","","","","","","","","","","metal","metal","metal","","","","","","","","","",""
"14799","Sonny Terry","https://en.wikipedia.org/wiki/Sonny_Terry","piedmont blues","country blues","blues revival","folk-blues","east coast blues","","","","","","","","","blues / country","blues / country","","","","","","","","","","",""
"14802","David J","https://en.wikipedia.org/wiki/David_J","alternative rock","indie folk","gothic rock","post-punk","psychedelic rock","","","","","","","","","rock","folk","rock","punk","rock","","","","","","","",""
"14803","Peter Murphy","https://en.wikipedia.org/wiki/Peter_Murphy_(musician)","post-punk","gothic rock","alternative rock","world","ambient","experimental","","","","","","","","punk","rock","rock","world","electronic","","","","","","","",""
"14807","Moon Martin","https://en.wikipedia.org/wiki/Moon_Martin","new wave","power pop","","","","","","","","","","","","electronic","rock","","","","","","","","","","",""
"14810","Chris Ethridge","https://en.wikipedia.org/wiki/Chris_Ethridge","country rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"14821","Chris Cross","https://en.wikipedia.org/wiki/Chris_Cross","new wave","art rock","post-punk","synth-pop","glam rock","","","","","","","","","electronic","rock","punk","electronic","rock","","","","","","","",""
"14822","Warren Cann","https://en.wikipedia.org/wiki/Warren_Cann","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14825","Earl Robinson","https://en.wikipedia.org/wiki/Earl_Robinson","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14843","Rodney Jerkins","https://en.wikipedia.org/wiki/Rodney_Jerkins","hip hop","r&b","gospel","pop","","","","","","","","","","electronic","electronic","other","pop","","","","","","","","",""
"14883","Oliver Tuku Mtukudzi","https://en.wikipedia.org/wiki/Oliver_Mtukudzi","afro jazz tuku music","","","","","","","","","","","","","","","","","","","","","","","","",""
"14901","Rage","https://en.wikipedia.org/wiki/Rage_(German_band)","power metal","heavy metal","speed metal","progressive metal","symphonic metal","","","","","","","","","metal","","metal","metal","metal","","","","","","","",""
"14902","Grave Digger","https://en.wikipedia.org/wiki/Grave_Digger_(band)","heavy metal","power metal","","","","","","","","","","","","","metal","","","","","","","","","","",""
"14904","Iced Earth","https://en.wikipedia.org/wiki/Iced_Earth","power metal","heavy metal","thrash metal","","","","","","","","","","","metal","","metal","","","","","","","","","",""
"14912","Ensiferum","https://en.wikipedia.org/wiki/Ensiferum","folk metal","viking metal","power metal","melodic death metal","","","","","","","","","","metal","world","metal","metal","","","","","","","","",""
"14913","Lullacry","https://en.wikipedia.org/wiki/Lullacry","gothic metal","","","","","","","","","","","","","metal","","","","","","","","","","","",""
"14933","Batmobile","https://en.wikipedia.org/wiki/Batmobile_(band)","psychobilly","rockabilly","","","","","","","","","","","","punk","rock","","","","","","","","","","",""
"14936","Roy Hall","https://en.wikipedia.org/wiki/Roy_Hall_(musician)","rockabilly","rock and roll","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14942","Mick Ralphs","https://en.wikipedia.org/wiki/Mick_Ralphs","hard rock","blues rock","glam rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"14965","The Beautiful South","https://en.wikipedia.org/wiki/The_Beautiful_South","pop rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"14974","Rachel Stevens","https://en.wikipedia.org/wiki/Rachel_Stevens","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"14976","Miki Berenyi","https://en.wikipedia.org/wiki/Miki_Berenyi","alternative rock","shoegaze","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"14980","Spoon","https://en.wikipedia.org/wiki/Spoon_(band)","indie rock","art rock","post-punk revival","","","","","","","","","","","rock","rock","punk","","","","","","","","","",""
"15008","Shadows Fall","https://en.wikipedia.org/wiki/Shadows_Fall","metalcore","thrash metal","melodic death metal","","","","","","","","","","","metal","metal","metal","","","","","","","","","",""
"15030","Jim Fuller","https://en.wikipedia.org/wiki/Jim_Fuller_(musician)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15040","Ben Peters","https://en.wikipedia.org/wiki/Ben_Peters","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15060","Harry Brooks","https://en.wikipedia.org/wiki/Harry_Brooks_(composer)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15077","Dave Pirner","https://en.wikipedia.org/wiki/Dave_Pirner","alternative rock","grunge","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"15079","Lars Frederiksen","https://en.wikipedia.org/wiki/Lars_Frederiksen_and_the_Bastards","punk rock","ska punk","street punk","hardcore punk","oi","","","","","","","","","rock","world","punk","punk","","","","","","","","",""
"15079","Lars Frederiksen","https://en.wikipedia.org/wiki/Lars_Frederiksen","punk rock","ska punk","street punk","hardcore punk","oi","","","","","","","","","rock","world","punk","punk","","","","","","","","",""
"15083","Bobby Brown","https://en.wikipedia.org/wiki/Bobby_Brown","r&b","hip-hop","dance","soul","new jack swing","pop","","","","","","","","electronic","","","r&b & soul","hip hop","pop","","","","","","",""
"15086","Eric Prydz","https://en.wikipedia.org/wiki/Eric_Prydz","house","techno","progressive house","tech house","","","","","","","","","","","electronic","electronic","electronic","","","","","","","","",""
"15096","Fear","https://en.wikipedia.org/wiki/Fear_(band)","punk rock","hardcore punk","","","","","","","","","","","","rock","punk","","","","","","","","","","",""
"15105","The Tragically Hip","https://en.wikipedia.org/wiki/The_Tragically_Hip","alternative rock","roots rock","folk rock","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"15112","Phyllis Nelson","https://en.wikipedia.org/wiki/Phyllis_Nelson","dance","r&b","freestyle","","","","","","","","","","","","electronic","electronic","","","","","","","","","",""
"15141","Belinda Carlisle","https://en.wikipedia.org/wiki/Belinda_Carlisle","new wave","pop","pop rock","punk rock","","","","","","","","","","electronic","pop","rock","rock","","","","","","","","",""
"15142","Ellen Shipley","https://en.wikipedia.org/wiki/Ellen_Shipley","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15154","Merrill Moore","https://en.wikipedia.org/wiki/Merrill_Moore_(musician)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15172","Tantric","https://en.wikipedia.org/wiki/Tantric_(band)","post-grunge","alternative rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"15174","Powerman 5000","https://en.wikipedia.org/wiki/Powerman_5000","industrial metal","nu metal","hard rock","alternative metal","electronic rock","punk rock","","","","","","","","electronic","metal","rock","metal","electronic","rock","","","","","","",""
"15176","Shinedown","https://en.wikipedia.org/wiki/Shinedown","hard rock","alternative metal","post-grunge","alternative rock","pop rock","","","","","","","","","rock","metal","rock","rock","rock","","","","","","","",""
"15177","Deadsy","https://en.wikipedia.org/wiki/Deadsy","electronic rock","gothic rock","industrial rock","nu metal","","","","","","","","","","electronic","rock","electronic","metal","","","","","","","","",""
"15179","Roger O'Donnell","https://en.wikipedia.org/wiki/Roger_O'Donnell","post-punk","gothic rock","dark wave","alternative rock","new wave","synthpop","","","","","","","","punk","rock","electronic","rock","electronic","","","","","","","",""
"15181","Anberlin","https://en.wikipedia.org/wiki/Anberlin","alternative rock","emo","pop-punk","","","","","","","","","","","rock","punk","","","","","","","","","","",""
"15192","Rick Astley","https://en.wikipedia.org/wiki/Rick_Astley","pop","dance-pop","blue-eyed soul","","","","","","","","","","","pop","electronic","r&b & soul","","","","","","","","","",""
"15196","Eternal","https://en.wikipedia.org/wiki/Eternal_(group)","r&b","soul","","","","","","","","","","","","electronic","r&b & soul","","","","","","","","","","",""
"15197","Richard Marx","https://en.wikipedia.org/wiki/Richard_Marx","pop rock","soft rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"15217","Nik Kershaw","https://en.wikipedia.org/wiki/Nik_Kershaw","pop","synth-pop","new wave","progressive pop","","","","","","","","","","pop","electronic","electronic","pop","","","","","","","","",""
"15219","Primal Fear","https://en.wikipedia.org/wiki/Primal_Fear_(band)","power metal","heavy metal","","","","","","","","","","","","metal","","","","","","","","","","","",""
"15222","Jimmy Fontana","https://en.wikipedia.org/wiki/Jimmy_Fontana","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15226","Nicola Di Bari","https://en.wikipedia.org/wiki/Nicola_Di_Bari","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15232","Fates Warning","https://en.wikipedia.org/wiki/Fates_Warning","progressive metal","heavy metal","","","","","","","","","","","","metal","","","","","","","","","","","",""
"15233","Gamma Ray","https://en.wikipedia.org/wiki/Gamma_Ray_(band)","power metal","heavy metal","speed metal","","","","","","","","","","","metal","","metal","","","","","","","","","",""
"15237","Chris Andrews","https://en.wikipedia.org/wiki/Chris_Andrews_(singer)","pop","","","","","","","","","","","","","pop","","","","","","","","","","","",""
"15248","Stratovarius","https://en.wikipedia.org/wiki/Stratovarius","power metal","neoclassical metal","symphonic metal","","","","","","","","","","","metal","metal","metal","","","","","","","","","",""
"15283","Robert Forster","https://en.wikipedia.org/wiki/Robert_Forster_(musician)","pop","country","indie rock","","","","","","","","","","","pop","","rock","","","","","","","","","",""
"15287","John Conlee","https://en.wikipedia.org/wiki/John_Conlee","country","","","","","","","","","","","","","","","","","","","","","","","","",""
"15293","Bob Neuwirth","https://en.wikipedia.org/wiki/Bob_Neuwirth","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15306","Rasta Knast","https://en.wikipedia.org/wiki/Rasta_Knast","deutschpunk","trallpunk","","","","","","","","","","","","","punk","","","","","","","","","","",""
"15310","Neneh Cherry","https://en.wikipedia.org/wiki/Neneh_Cherry","hip-hop","post-punk","trip hop","dance","","","","","","","","","","","punk","hip hop","","","","","","","","","",""
"15322","Jody Watley","https://en.wikipedia.org/wiki/Jody_Watley","pop","r&b","hip hop","soul","dance","new jack swing","house","","","","","","","pop","electronic","electronic","r&b & soul","","hip hop","","","","","","",""
"15351","Matraca Berg","https://en.wikipedia.org/wiki/Matraca_Berg","country","pop","","","","","","","","","","","","","pop","","","","","","","","","","",""
"15356","Gene Barge","https://en.wikipedia.org/wiki/Gene_Barge","rhythm and blues","rock and roll","","","","","","","","","","","","r&b & soul","rock","","","","","","","","","","",""
"15367","Cameron McVey","https://en.wikipedia.org/wiki/Cameron_McVey","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15410","Al Anderson","https://en.wikipedia.org/wiki/Al_Anderson_(NRBQ)","rock","country","","","","","","","","","","","","rock","","","","","","","","","","","",""
"15418","Eduardo Di Capua","https://en.wikipedia.org/wiki/Eduardo_di_Capua","","","","","","","","","","","","","","","","","","","","","","","","","",""
